timestamp,operation,model,entity_id,table_name,source,payload_json
2026-04-30T03:05:41.921028,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-04-30T03:06:00.356566,READ,WhatsAppConnection,,,sqlalchemy_session_event,"{""statement"": ""SELECT whatsapp_connections.id AS whatsapp_connections_id, whatsapp_connections.vendor_id AS whatsapp_connections_vendor_id, whatsapp_connections.phone_number AS whatsapp_connections_phone_number, whatsapp_connections.phone_number_id AS whatsapp_connections_phone_number_id, whatsapp_connections.business_account_id AS whatsapp_connections_business_account_id, whatsapp_connections.access_token AS whatsapp_connections_access_token, whatsapp_connections.verify_token AS whatsapp_connections_verify_token, whatsapp_connections.is_connected AS whatsapp_connections_is_connected, whatsapp_connections.connected_at AS whatsapp_connections_connected_at \nFROM whatsapp_connections \nWHERE whatsapp_connections.phone_number_id = :phone_number_id_1 AND whatsapp_connections.is_connected IS true ORDER BY whatsapp_connections.connected_at DESC NULLS LAST, whatsapp_connections.id DESC\n LIMIT :param_1""}"
2026-04-30T03:06:00.922099,READ,VendorSettings,,,sqlalchemy_session_event,"{""statement"": ""SELECT vendor_settings.id AS vendor_settings_id, vendor_settings.vendor_id AS vendor_settings_vendor_id, vendor_settings.business_start_hour AS vendor_settings_business_start_hour, vendor_settings.business_end_hour AS vendor_settings_business_end_hour, vendor_settings.off_hours_message AS vendor_settings_off_hours_message, vendor_settings.agent_enabled AS vendor_settings_agent_enabled, vendor_settings.tone AS vendor_settings_tone, vendor_settings.created_at AS vendor_settings_created_at, vendor_settings.updated_at AS vendor_settings_updated_at \nFROM vendor_settings \nWHERE vendor_settings.vendor_id = :vendor_id_1\n LIMIT :param_1""}"
2026-05-03T18:56:38.235511,CREATE,Vendor,1,vendors,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""name"": ""Tienda Demo"", ""slug"": ""tienda-demo"", ""email"": ""demo@tienda.com"", ""password_hash"": ""demo-hash"", ""is_active"": true, ""rfc"": null, ""sector"": null, ""phone"": null, ""website"": null, ""address"": null, ""city"": null, ""state"": null, ""country"": ""Colombia"", ""postal_code"": null, ""description"": null, ""payment_methods"": null, ""created_at"": ""2026-05-03T18:56:38.235511"", ""updated_at"": ""2026-05-03T18:56:38.235511""}}"
2026-05-03T18:56:38.235511,CREATE,VendorSettings,1,vendor_settings,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""business_start_hour"": null, ""business_end_hour"": null, ""off_hours_message"": """", ""agent_enabled"": true, ""tone"": ""friendly"", ""created_at"": ""2026-05-03T18:56:38.235511"", ""updated_at"": ""2026-05-03T18:56:38.235511""}}"
2026-05-03T18:56:38.334845,CREATE,Order,1,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""customer_name"": ""Juan Pérez"", ""customer_phone"": ""3001234501"", ""customer_address"": ""Calle 10 #20-30, Bogotá"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T18:56:38.334845"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T18:56:38.345833,CREATE,Order,2,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 2, ""vendor_id"": 1, ""customer_name"": ""María Gómez"", ""customer_phone"": ""3001234502"", ""customer_address"": ""Cra 15 #45-10, Medellín"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 2, \""unit_price\"": 129900.0}]"", ""total_amount"": 259800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T18:56:38.344836"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T18:56:38.350269,CREATE,Order,3,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 3, ""vendor_id"": 1, ""customer_name"": ""Carlos Ruiz"", ""customer_phone"": ""3001234503"", ""customer_address"": ""Av. Siempre Viva 742, Cali"", ""items_json"": ""[{\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}, {\""product_id\"": \""SKU-002\"", \""product_name\"": \""Zapatillas Running\"", \""quantity\"": 1, \""unit_price\"": 189900.0}]"", ""total_amount"": 279800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T18:56:38.350269"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T18:56:38.357360,CREATE,Order,4,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 4, ""vendor_id"": 1, ""customer_name"": ""Andrea López"", ""customer_phone"": ""3001234504"", ""customer_address"": ""Diagonal 50 #12-80, Barranquilla"", ""items_json"": ""[{\""product_id\"": \""SKU-003\"", \""product_name\"": \""Producto de prueba\"", \""quantity\"": 3, \""unit_price\"": 65000.0}]"", ""total_amount"": 195000.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T18:56:38.356360"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T18:56:38.365364,CREATE,Order,5,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 5, ""vendor_id"": 1, ""customer_name"": ""Sofía Torres"", ""customer_phone"": ""3001234505"", ""customer_address"": ""Zona 4, Guatemala"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T18:56:38.364344"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T18:56:38.390088,CREATE,Order,6,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 6, ""vendor_id"": 1, ""customer_name"": ""Luis Martínez"", ""customer_phone"": ""3001234506"", ""customer_address"": ""Centro, Quito"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 1, \""unit_price\"": 129900.0}, {\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}]"", ""total_amount"": 219800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T18:56:38.390088"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:01:43.484074,CREATE,Vendor,1,vendors,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""name"": ""Tienda Demo"", ""slug"": ""tienda-demo"", ""email"": ""demo@tienda.com"", ""password_hash"": ""demo-hash"", ""is_active"": true, ""rfc"": null, ""sector"": null, ""phone"": null, ""website"": null, ""address"": null, ""city"": null, ""state"": null, ""country"": ""Colombia"", ""postal_code"": null, ""description"": null, ""payment_methods"": null, ""created_at"": ""2026-05-03T19:01:43.484074"", ""updated_at"": ""2026-05-03T19:01:43.484074""}}"
2026-05-03T19:01:43.484074,CREATE,VendorSettings,1,vendor_settings,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""business_start_hour"": null, ""business_end_hour"": null, ""off_hours_message"": """", ""agent_enabled"": true, ""tone"": ""friendly"", ""created_at"": ""2026-05-03T19:01:43.484074"", ""updated_at"": ""2026-05-03T19:01:43.484074""}}"
2026-05-03T19:01:43.538415,CREATE,Order,1,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""customer_name"": ""Juan Pérez"", ""customer_phone"": ""3001234501"", ""customer_address"": ""Calle 10 #20-30, Bogotá"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:01:43.538415"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:01:43.541423,CREATE,Order,2,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 2, ""vendor_id"": 1, ""customer_name"": ""María Gómez"", ""customer_phone"": ""3001234502"", ""customer_address"": ""Cra 15 #45-10, Medellín"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 2, \""unit_price\"": 129900.0}]"", ""total_amount"": 259800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:01:43.541423"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:01:43.554261,CREATE,Order,3,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 3, ""vendor_id"": 1, ""customer_name"": ""Carlos Ruiz"", ""customer_phone"": ""3001234503"", ""customer_address"": ""Av. Siempre Viva 742, Cali"", ""items_json"": ""[{\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}, {\""product_id\"": \""SKU-002\"", \""product_name\"": \""Zapatillas Running\"", \""quantity\"": 1, \""unit_price\"": 189900.0}]"", ""total_amount"": 279800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:01:43.554261"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:01:43.561406,CREATE,Order,4,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 4, ""vendor_id"": 1, ""customer_name"": ""Andrea López"", ""customer_phone"": ""3001234504"", ""customer_address"": ""Diagonal 50 #12-80, Barranquilla"", ""items_json"": ""[{\""product_id\"": \""SKU-003\"", \""product_name\"": \""Producto de prueba\"", \""quantity\"": 3, \""unit_price\"": 65000.0}]"", ""total_amount"": 195000.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:01:43.560501"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:01:43.567197,CREATE,Order,5,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 5, ""vendor_id"": 1, ""customer_name"": ""Sofía Torres"", ""customer_phone"": ""3001234505"", ""customer_address"": ""Zona 4, Guatemala"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:01:43.566198"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:01:43.573459,CREATE,Order,6,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 6, ""vendor_id"": 1, ""customer_name"": ""Luis Martínez"", ""customer_phone"": ""3001234506"", ""customer_address"": ""Centro, Quito"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 1, \""unit_price\"": 129900.0}, {\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}]"", ""total_amount"": 219800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:01:43.573459"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:02:17.937052,CREATE,Vendor,1,vendors,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""name"": ""Tienda Demo"", ""slug"": ""tienda-demo"", ""email"": ""demo@tienda.com"", ""password_hash"": ""demo-hash"", ""is_active"": true, ""rfc"": null, ""sector"": null, ""phone"": null, ""website"": null, ""address"": null, ""city"": null, ""state"": null, ""country"": ""Colombia"", ""postal_code"": null, ""description"": null, ""payment_methods"": null, ""created_at"": ""2026-05-03T19:02:17.933047"", ""updated_at"": ""2026-05-03T19:02:17.933047""}}"
2026-05-03T19:02:17.937391,CREATE,VendorSettings,1,vendor_settings,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""business_start_hour"": null, ""business_end_hour"": null, ""off_hours_message"": """", ""agent_enabled"": true, ""tone"": ""friendly"", ""created_at"": ""2026-05-03T19:02:17.937391"", ""updated_at"": ""2026-05-03T19:02:17.937391""}}"
2026-05-03T19:02:17.978725,CREATE,Order,1,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""customer_name"": ""Juan Pérez"", ""customer_phone"": ""3001234501"", ""customer_address"": ""Calle 10 #20-30, Bogotá"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:02:17.978725"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:02:17.994103,CREATE,Order,2,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 2, ""vendor_id"": 1, ""customer_name"": ""María Gómez"", ""customer_phone"": ""3001234502"", ""customer_address"": ""Cra 15 #45-10, Medellín"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 2, \""unit_price\"": 129900.0}]"", ""total_amount"": 259800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:02:17.993094"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:02:17.998564,CREATE,Order,3,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 3, ""vendor_id"": 1, ""customer_name"": ""Carlos Ruiz"", ""customer_phone"": ""3001234503"", ""customer_address"": ""Av. Siempre Viva 742, Cali"", ""items_json"": ""[{\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}, {\""product_id\"": \""SKU-002\"", \""product_name\"": \""Zapatillas Running\"", \""quantity\"": 1, \""unit_price\"": 189900.0}]"", ""total_amount"": 279800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:02:17.998564"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:02:18.004138,CREATE,Order,4,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 4, ""vendor_id"": 1, ""customer_name"": ""Andrea López"", ""customer_phone"": ""3001234504"", ""customer_address"": ""Diagonal 50 #12-80, Barranquilla"", ""items_json"": ""[{\""product_id\"": \""SKU-003\"", \""product_name\"": \""Producto de prueba\"", \""quantity\"": 3, \""unit_price\"": 65000.0}]"", ""total_amount"": 195000.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:02:18.003184"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:02:18.011645,CREATE,Order,5,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 5, ""vendor_id"": 1, ""customer_name"": ""Sofía Torres"", ""customer_phone"": ""3001234505"", ""customer_address"": ""Zona 4, Guatemala"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:02:18.010638"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-03T19:02:18.016480,CREATE,Order,6,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 6, ""vendor_id"": 1, ""customer_name"": ""Luis Martínez"", ""customer_phone"": ""3001234506"", ""customer_address"": ""Centro, Quito"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 1, \""unit_price\"": 129900.0}, {\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}]"", ""total_amount"": 219800.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-03T19:02:18.016480"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:47:41.338920,CREATE,Vendor,1,vendors,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""name"": ""Akari"", ""slug"": ""akari-cafe"", ""email"": ""akari@gmail.com"", ""password_hash"": ""akari123"", ""is_active"": true, ""rfc"": null, ""sector"": null, ""phone"": null, ""website"": null, ""address"": null, ""city"": null, ""state"": null, ""country"": ""Colombia"", ""postal_code"": null, ""description"": null, ""payment_methods"": null, ""created_at"": ""2026-05-04T11:47:41.337919"", ""updated_at"": ""2026-05-04T11:47:41.337919""}}"
2026-05-04T11:47:41.341920,CREATE,VendorSettings,1,vendor_settings,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""business_start_hour"": null, ""business_end_hour"": null, ""off_hours_message"": """", ""agent_enabled"": true, ""tone"": ""friendly"", ""created_at"": ""2026-05-04T11:47:41.340919"", ""updated_at"": ""2026-05-04T11:47:41.340919""}}"
2026-05-04T11:56:54.339688,CREATE,Vendor,1,vendors,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""name"": ""Akari"", ""slug"": ""akari-cafe"", ""email"": ""akari@gmail.com"", ""password_hash"": ""akari123"", ""is_active"": true, ""rfc"": null, ""sector"": null, ""phone"": null, ""website"": null, ""address"": null, ""city"": null, ""state"": null, ""country"": ""Colombia"", ""postal_code"": null, ""description"": null, ""payment_methods"": null, ""created_at"": ""2026-05-04T11:56:54.338689"", ""updated_at"": ""2026-05-04T11:56:54.338689""}}"
2026-05-04T11:56:54.346868,CREATE,VendorSettings,1,vendor_settings,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""business_start_hour"": null, ""business_end_hour"": null, ""off_hours_message"": """", ""agent_enabled"": true, ""tone"": ""friendly"", ""created_at"": ""2026-05-04T11:56:54.345868"", ""updated_at"": ""2026-05-04T11:56:54.345868""}}"
2026-05-04T11:56:54.697373,CREATE,Order,1,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 1, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 1"", ""customer_phone"": ""3001234900"", ""customer_address"": ""Direccion prueba 1"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.697373"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.697373,CREATE,Order,2,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 2, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 2"", ""customer_phone"": ""3001234901"", ""customer_address"": ""Direccion prueba 2"", ""items_json"": ""[{\""product_id\"": \""SKU-002\"", \""product_name\"": \""Zapatillas Running\"", \""quantity\"": 1, \""unit_price\"": 189900.0}]"", ""total_amount"": 189900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.697373"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.715147,CREATE,Order,3,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 3, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 3"", ""customer_phone"": ""3001234902"", ""customer_address"": ""Direccion prueba 3"", ""items_json"": ""[{\""product_id\"": \""SKU-003\"", \""product_name\"": \""Producto de prueba\"", \""quantity\"": 1, \""unit_price\"": 65000.0}]"", ""total_amount"": 65000.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.714140"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.720714,CREATE,Order,4,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 4, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 4"", ""customer_phone"": ""3001234903"", ""customer_address"": ""Direccion prueba 4"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 1, \""unit_price\"": 129900.0}]"", ""total_amount"": 129900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.720714"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.728256,CREATE,Order,5,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 5, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 5"", ""customer_phone"": ""3001234904"", ""customer_address"": ""Direccion prueba 5"", ""items_json"": ""[{\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}]"", ""total_amount"": 89900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.728256"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.730101,CREATE,Order,6,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 6, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 6"", ""customer_phone"": ""3001234905"", ""customer_address"": ""Direccion prueba 6"", ""items_json"": ""[{\""product_id\"": \""SKU-001\"", \""product_name\"": \""Audífonos Inalámbricos\"", \""quantity\"": 1, \""unit_price\"": 249900.0}]"", ""total_amount"": 249900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.730101"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.741864,CREATE,Order,7,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 7, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 7"", ""customer_phone"": ""3001234906"", ""customer_address"": ""Direccion prueba 7"", ""items_json"": ""[{\""product_id\"": \""SKU-002\"", \""product_name\"": \""Zapatillas Running\"", \""quantity\"": 1, \""unit_price\"": 189900.0}]"", ""total_amount"": 189900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.736766"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.748461,CREATE,Order,8,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 8, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 8"", ""customer_phone"": ""3001234907"", ""customer_address"": ""Direccion prueba 8"", ""items_json"": ""[{\""product_id\"": \""SKU-003\"", \""product_name\"": \""Producto de prueba\"", \""quantity\"": 1, \""unit_price\"": 65000.0}]"", ""total_amount"": 65000.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.747455"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.754951,CREATE,Order,9,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 9, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 9"", ""customer_phone"": ""3001234908"", ""customer_address"": ""Direccion prueba 9"", ""items_json"": ""[{\""product_id\"": \""SKU-004\"", \""product_name\"": \""Mochila Impermeable\"", \""quantity\"": 1, \""unit_price\"": 129900.0}]"", ""total_amount"": 129900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.754951"", ""confirmed_at"": null, ""updated_at"": null}}"
2026-05-04T11:56:54.760718,CREATE,Order,10,orders,sqlalchemy_mapper_event,"{""new_values"": {""id"": 10, ""vendor_id"": 1, ""customer_name"": ""Cliente Prueba 10"", ""customer_phone"": ""3001234909"", ""customer_address"": ""Direccion prueba 10"", ""items_json"": ""[{\""product_id\"": \""SKU-005\"", \""product_name\"": \""Lámpara LED RGB\"", \""quantity\"": 1, \""unit_price\"": 89900.0}]"", ""total_amount"": 89900.0, ""status"": ""en_proceso"", ""conversation_notes"": ""Orden creada desde conversación de chat del agente"", ""chat_summary"": ""Orden creada desde chat del agente"", ""created_at"": ""2026-05-04T11:56:54.760718"", ""confirmed_at"": null, ""updated_at"": null}}"
